date_recuperation;etat_mesure;source;type_mesure;pce;nature_mesure;emplacement;horodatage_debut;horodatage_fin;valeur;unite;vecteur;observation;architecture_compteur;energie;architecture_gaz;joint_horodatage;joint_horodatage2;index;consommation;puissance_souscrite;consommation_pcs;consommation_pci;facture;saison;mois;numero_jour_semaine;heure;condition_weekend;weekend;maj
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622215;CONSOMMATION;CARTOL;2021-05-14T15:00:00+00:00;;17673;m3;CONSOMMATION GAZ 1;ETUVE 2;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-14T15:00:00+00:00;ETUVE 2-2021-05-14T15:00:00+00:00;17673;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;15;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-14T15:00:00+00:00;;2936;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T15:00:00+00:00;RETOUCHES-2021-05-14T15:00:00+00:00;2936;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;15;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-14T15:00:00+00:00;;17275;m3;CONSOMMATION GAZ 1;ETUVE 80°C PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T15:00:00+00:00;ETUVE 80°C PRINCIPALE-2021-05-14T15:00:00+00:00;17275;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;15;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622206;CONSOMMATION;CARTOL;2021-05-14T16:00:00+00:00;;17730;m3;CONSOMMATION GAZ 1;ETUVE 1;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-14T16:00:00+00:00;ETUVE 1-2021-05-14T16:00:00+00:00;17730;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;16;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622219;CONSOMMATION;CARTOL;2021-05-14T16:00:00+00:00;;0;m3;CONSOMMATION GAZ 1;GDFA100;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T16:00:00+00:00;GDFA100-2021-05-14T16:00:00+00:00;0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;16;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-14T16:00:00+00:00;;18561;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T16:00:00+00:00;GDFA400-2021-05-14T16:00:00+00:00;18561;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;16;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622224;CONSOMMATION;CARTOL;2021-05-14T16:00:00+00:00;;2186;m3;CONSOMMATION GAZ 1;AEROTHERMES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T16:00:00+00:00;AEROTHERMES-2021-05-14T16:00:00+00:00;2186;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;16;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-14T16:00:00+00:00;;2936;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T16:00:00+00:00;RETOUCHES-2021-05-14T16:00:00+00:00;2936;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;16;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-14T16:00:00+00:00;;1205;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T16:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-14T16:00:00+00:00;1205;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;16;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-14T16:00:00+00:00;;8516;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T16:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-14T16:00:00+00:00;8516;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;16;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622183;CONSOMMATION;CARTOL;2021-05-14T17:00:00+00:00;;92976;m3;CONSOMMATION GAZ 1;CHAUDIERE CATAPHORESE;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-14T17:00:00+00:00;CHAUDIERE CATAPHORESE-2021-05-14T17:00:00+00:00;92976;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;17;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622215;CONSOMMATION;CARTOL;2021-05-14T17:00:00+00:00;;17673;m3;CONSOMMATION GAZ 1;ETUVE 2;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-14T17:00:00+00:00;ETUVE 2-2021-05-14T17:00:00+00:00;17673;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;17;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-14T17:00:00+00:00;;1205;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T17:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-14T17:00:00+00:00;1205;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;17;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 10 MIN;12346609;AUTRES;CARTOL;2021-05-14T18:00:00+00:00;;12;°C;TEMPERATURE;SOUS LE PORCHE;Sous-compteur;Température;TEMPERATURE;2021-05-14T18:00:00+00:00;SOUS LE PORCHE-2021-05-14T18:00:00+00:00;12;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;18;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622183;CONSOMMATION;CARTOL;2021-05-14T18:00:00+00:00;;92976;m3;CONSOMMATION GAZ 1;CHAUDIERE CATAPHORESE;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-14T18:00:00+00:00;CHAUDIERE CATAPHORESE-2021-05-14T18:00:00+00:00;92976;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;18;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-14T18:00:00+00:00;;18561;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T18:00:00+00:00;GDFA400-2021-05-14T18:00:00+00:00;18561;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;18;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-14T18:00:00+00:00;;17275;m3;CONSOMMATION GAZ 1;ETUVE 80°C PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T18:00:00+00:00;ETUVE 80°C PRINCIPALE-2021-05-14T18:00:00+00:00;17275;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;18;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 10 MIN;12346609;AUTRES;CARTOL;2021-05-14T19:00:00+00:00;;12;°C;TEMPERATURE;SOUS LE PORCHE;Sous-compteur;Température;TEMPERATURE;2021-05-14T19:00:00+00:00;SOUS LE PORCHE-2021-05-14T19:00:00+00:00;12;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;19;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622183;CONSOMMATION;CARTOL;2021-05-14T19:00:00+00:00;;92976;m3;CONSOMMATION GAZ 1;CHAUDIERE CATAPHORESE;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-14T19:00:00+00:00;CHAUDIERE CATAPHORESE-2021-05-14T19:00:00+00:00;92984;8.0;1000;189.168;170.42162162162163;7.282968;Hiver;2021-05;5;19;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622219;CONSOMMATION;CARTOL;2021-05-14T19:00:00+00:00;;0;m3;CONSOMMATION GAZ 1;GDFA100;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T19:00:00+00:00;GDFA100-2021-05-14T19:00:00+00:00;0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;19;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622221;CONSOMMATION;CARTOL;2021-05-14T19:00:00+00:00;;28066;m3;CONSOMMATION GAZ 1;GDFA300;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T19:00:00+00:00;GDFA300-2021-05-14T19:00:00+00:00;28066;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;19;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-14T19:00:00+00:00;;18561;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T19:00:00+00:00;GDFA400-2021-05-14T19:00:00+00:00;18561;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;19;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 10 MIN;12346609;AUTRES;CARTOL;2021-05-14T20:00:00+00:00;;12;°C;TEMPERATURE;SOUS LE PORCHE;Sous-compteur;Température;TEMPERATURE;2021-05-14T20:00:00+00:00;SOUS LE PORCHE-2021-05-14T20:00:00+00:00;11;;1000;;;;Hiver;2021-05;5;20;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622215;CONSOMMATION;CARTOL;2021-05-14T20:00:00+00:00;;17673;m3;CONSOMMATION GAZ 1;ETUVE 2;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-14T20:00:00+00:00;ETUVE 2-2021-05-14T20:00:00+00:00;17673;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;20;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622221;CONSOMMATION;CARTOL;2021-05-14T20:00:00+00:00;;28066;m3;CONSOMMATION GAZ 1;GDFA300;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T20:00:00+00:00;GDFA300-2021-05-14T20:00:00+00:00;28066;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;20;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-14T20:00:00+00:00;;480;m3;CONSOMMATION GAZ 1;ETUVE 80°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T20:00:00+00:00;ETUVE 80°C RALLONGE-2021-05-14T20:00:00+00:00;480;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;20;False;0.0;23
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-14T20:00:00+00:00;;8516;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T20:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-14T20:00:00+00:00;8516;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;20;False;0.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622219;CONSOMMATION;CARTOL;2021-05-14T21:00:00+00:00;;0;m3;CONSOMMATION GAZ 1;GDFA100;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T21:00:00+00:00;GDFA100-2021-05-14T21:00:00+00:00;0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;21;False;0.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-14T21:00:00+00:00;;480;m3;CONSOMMATION GAZ 1;ETUVE 80°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T21:00:00+00:00;ETUVE 80°C RALLONGE-2021-05-14T21:00:00+00:00;480;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;21;False;0.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622215;CONSOMMATION;CARTOL;2021-05-14T22:00:00+00:00;;17673;m3;CONSOMMATION GAZ 1;ETUVE 2;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-14T22:00:00+00:00;ETUVE 2-2021-05-14T22:00:00+00:00;17673;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;22;False;0.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622219;CONSOMMATION;CARTOL;2021-05-14T22:00:00+00:00;;0;m3;CONSOMMATION GAZ 1;GDFA100;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T22:00:00+00:00;GDFA100-2021-05-14T22:00:00+00:00;0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;22;False;0.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622221;CONSOMMATION;CARTOL;2021-05-14T22:00:00+00:00;;28066;m3;CONSOMMATION GAZ 1;GDFA300;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T22:00:00+00:00;GDFA300-2021-05-14T22:00:00+00:00;28066;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;22;False;0.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-14T22:00:00+00:00;;1205;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T22:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-14T22:00:00+00:00;1205;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;22;False;0.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622206;CONSOMMATION;CARTOL;2021-05-14T23:00:00+00:00;;17730;m3;CONSOMMATION GAZ 1;ETUVE 1;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-14T23:00:00+00:00;ETUVE 1-2021-05-14T23:00:00+00:00;17730;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;23;False;0.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622215;CONSOMMATION;CARTOL;2021-05-14T23:00:00+00:00;;17673;m3;CONSOMMATION GAZ 1;ETUVE 2;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-14T23:00:00+00:00;ETUVE 2-2021-05-14T23:00:00+00:00;17673;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;23;False;0.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-14T23:00:00+00:00;;18561;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T23:00:00+00:00;GDFA400-2021-05-14T23:00:00+00:00;18561;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;23;False;0.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-14T23:00:00+00:00;;1205;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T23:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-14T23:00:00+00:00;1205;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;23;False;0.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-14T23:00:00+00:00;;8516;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-14T23:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-14T23:00:00+00:00;8516;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;23;False;0.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622206;CONSOMMATION;CARTOL;2021-05-15T00:00:00+00:00;;17730;m3;CONSOMMATION GAZ 1;ETUVE 1;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-15T00:00:00+00:00;ETUVE 1-2021-05-15T00:00:00+00:00;17730;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;0;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622219;CONSOMMATION;CARTOL;2021-05-15T00:00:00+00:00;;0;m3;CONSOMMATION GAZ 1;GDFA100;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T00:00:00+00:00;GDFA100-2021-05-15T00:00:00+00:00;0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;0;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-15T00:00:00+00:00;;18561;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T00:00:00+00:00;GDFA400-2021-05-15T00:00:00+00:00;18561;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;0;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-15T00:00:00+00:00;;2936;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T00:00:00+00:00;RETOUCHES-2021-05-15T00:00:00+00:00;2936;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;0;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-15T00:00:00+00:00;;1205;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T00:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-15T00:00:00+00:00;1205;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;0;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-15T00:00:00+00:00;;8516;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T00:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-15T00:00:00+00:00;8516;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;0;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 10 MIN;12346609;AUTRES;CARTOL;2021-05-15T01:00:00+00:00;;9;°C;TEMPERATURE;SOUS LE PORCHE;Sous-compteur;Température;TEMPERATURE;2021-05-15T01:00:00+00:00;SOUS LE PORCHE-2021-05-15T01:00:00+00:00;9;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;1;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622206;CONSOMMATION;CARTOL;2021-05-15T01:00:00+00:00;;17730;m3;CONSOMMATION GAZ 1;ETUVE 1;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-15T01:00:00+00:00;ETUVE 1-2021-05-15T01:00:00+00:00;17730;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;1;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622224;CONSOMMATION;CARTOL;2021-05-15T01:00:00+00:00;;2187;m3;CONSOMMATION GAZ 1;AEROTHERMES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T01:00:00+00:00;AEROTHERMES-2021-05-15T01:00:00+00:00;2187;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;1;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-15T01:00:00+00:00;;2936;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T01:00:00+00:00;RETOUCHES-2021-05-15T01:00:00+00:00;2936;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;1;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 10 MIN;12346609;AUTRES;CARTOL;2021-05-15T02:00:00+00:00;;9;°C;TEMPERATURE;SOUS LE PORCHE;Sous-compteur;Température;TEMPERATURE;2021-05-15T02:00:00+00:00;SOUS LE PORCHE-2021-05-15T02:00:00+00:00;10;1.0;1000;23.646;21.302702702702703;0.910371;Hiver;2021-05;6;2;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-15T02:00:00+00:00;;18561;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T02:00:00+00:00;GDFA400-2021-05-15T02:00:00+00:00;18561;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;2;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-15T02:00:00+00:00;;8516;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T02:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-15T02:00:00+00:00;8516;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;2;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 10 MIN;12346609;AUTRES;CARTOL;2021-05-15T03:00:00+00:00;;10;°C;TEMPERATURE;SOUS LE PORCHE;Sous-compteur;Température;TEMPERATURE;2021-05-15T03:00:00+00:00;SOUS LE PORCHE-2021-05-15T03:00:00+00:00;11;1.0;1000;23.646;21.302702702702703;0.910371;Hiver;2021-05;6;3;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622183;CONSOMMATION;CARTOL;2021-05-15T03:00:00+00:00;;92998;m3;CONSOMMATION GAZ 1;CHAUDIERE CATAPHORESE;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-15T03:00:00+00:00;CHAUDIERE CATAPHORESE-2021-05-15T03:00:00+00:00;92998;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;3;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622206;CONSOMMATION;CARTOL;2021-05-15T03:00:00+00:00;;17730;m3;CONSOMMATION GAZ 1;ETUVE 1;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-15T03:00:00+00:00;ETUVE 1-2021-05-15T03:00:00+00:00;17730;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;3;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622221;CONSOMMATION;CARTOL;2021-05-15T03:00:00+00:00;;28066;m3;CONSOMMATION GAZ 1;GDFA300;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T03:00:00+00:00;GDFA300-2021-05-15T03:00:00+00:00;28066;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;3;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-15T03:00:00+00:00;;1205;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T03:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-15T03:00:00+00:00;1205;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;3;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622183;CONSOMMATION;CARTOL;2021-05-15T04:00:00+00:00;;92998;m3;CONSOMMATION GAZ 1;CHAUDIERE CATAPHORESE;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-15T04:00:00+00:00;CHAUDIERE CATAPHORESE-2021-05-15T04:00:00+00:00;93005;7.0;1000;165.522;149.1189189189189;6.372597;Hiver;2021-05;6;4;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622219;CONSOMMATION;CARTOL;2021-05-15T04:00:00+00:00;;0;m3;CONSOMMATION GAZ 1;GDFA100;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T04:00:00+00:00;GDFA100-2021-05-15T04:00:00+00:00;0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;4;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-15T04:00:00+00:00;;18561;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T04:00:00+00:00;GDFA400-2021-05-15T04:00:00+00:00;18561;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;4;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-15T04:00:00+00:00;;1205;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T04:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-15T04:00:00+00:00;1205;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;4;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-15T04:00:00+00:00;;8516;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T04:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-15T04:00:00+00:00;8516;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;4;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622224;CONSOMMATION;CARTOL;2021-05-15T05:00:00+00:00;;2187;m3;CONSOMMATION GAZ 1;AEROTHERMES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T05:00:00+00:00;AEROTHERMES-2021-05-15T05:00:00+00:00;2187;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;5;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-15T05:00:00+00:00;;8516;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-15T05:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-15T05:00:00+00:00;8516;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;5;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622206;CONSOMMATION;CARTOL;2021-05-15T06:00:00+00:00;;17730;m3;CONSOMMATION GAZ 1;ETUVE 1;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-15T06:00:00+00:00;ETUVE 1-2021-05-15T06:00:00+00:00;17730;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;6;True;1000.0;23
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622215;CONSOMMATION;CARTOL;2021-05-15T06:00:00+00:00;;17673;m3;CONSOMMATION GAZ 1;ETUVE 2;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-15T06:00:00+00:00;ETUVE 2-2021-05-15T06:00:00+00:00;17673;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;6;True;1000.0;23
