date_recuperation;etat_mesure;source;type_mesure;pce;nature_mesure;emplacement;horodatage_debut;horodatage_fin;valeur;unite;vecteur;observation;architecture_compteur;energie;architecture_gaz;joint_horodatage;joint_horodatage2;index;consommation;puissance_souscrite;consommation_pcs;consommation_pci;facture;saison;mois;numero_jour_semaine;heure;condition_weekend;weekend;maj
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-20T00:00:00+00:00;;18958;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T00:00:00+00:00;GDFA400-2021-05-20T00:00:00+00:00;;;1000;;;;Hiver;2021-05;4;0;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622224;CONSOMMATION;CARTOL;2021-05-20T00:00:00+00:00;;2201;m3;CONSOMMATION GAZ 1;AEROTHERMES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T00:00:00+00:00;AEROTHERMES-2021-05-20T00:00:00+00:00;;;1000;;;;Hiver;2021-05;4;0;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-20T00:00:00+00:00;;3133;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T00:00:00+00:00;RETOUCHES-2021-05-20T00:00:00+00:00;;;1000;;;;Hiver;2021-05;4;0;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-20T00:00:00+00:00;;1303;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T00:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-20T00:00:00+00:00;;;1000;;;;Hiver;2021-05;4;0;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622224;CONSOMMATION;CARTOL;2021-05-20T01:00:00+00:00;;2201;m3;CONSOMMATION GAZ 1;AEROTHERMES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T01:00:00+00:00;AEROTHERMES-2021-05-20T01:00:00+00:00;;;1000;;;;Hiver;2021-05;4;1;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-20T01:00:00+00:00;;3133;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T01:00:00+00:00;RETOUCHES-2021-05-20T01:00:00+00:00;;;1000;;;;Hiver;2021-05;4;1;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-20T01:00:00+00:00;;17746;m3;CONSOMMATION GAZ 1;ETUVE 80°C PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T01:00:00+00:00;ETUVE 80°C PRINCIPALE-2021-05-20T01:00:00+00:00;;;1000;;;;Hiver;2021-05;4;1;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-20T01:00:00+00:00;;9107;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T01:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-20T01:00:00+00:00;;;1000;;;;Hiver;2021-05;4;1;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 10 MIN;12346609;AUTRES;CARTOL;2021-05-20T02:00:00+00:00;;10;°C;TEMPERATURE;SOUS LE PORCHE;Sous-compteur;Température;TEMPERATURE;2021-05-20T02:00:00+00:00;SOUS LE PORCHE-2021-05-20T02:00:00+00:00;;;1000;;;;Hiver;2021-05;4;2;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622183;CONSOMMATION;CARTOL;2021-05-20T02:00:00+00:00;;95191;m3;CONSOMMATION GAZ 1;CHAUDIERE CATAPHORESE;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-20T02:00:00+00:00;CHAUDIERE CATAPHORESE-2021-05-20T02:00:00+00:00;;;1000;;;;Hiver;2021-05;4;2;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-20T02:00:00+00:00;;18958;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T02:00:00+00:00;GDFA400-2021-05-20T02:00:00+00:00;;;1000;;;;Hiver;2021-05;4;2;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-20T02:00:00+00:00;;3133;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T02:00:00+00:00;RETOUCHES-2021-05-20T02:00:00+00:00;;;1000;;;;Hiver;2021-05;4;2;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-20T02:00:00+00:00;;480;m3;CONSOMMATION GAZ 1;ETUVE 80°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T02:00:00+00:00;ETUVE 80°C RALLONGE-2021-05-20T02:00:00+00:00;;;1000;;;;Hiver;2021-05;4;2;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-20T02:00:00+00:00;;17746;m3;CONSOMMATION GAZ 1;ETUVE 80°C PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T02:00:00+00:00;ETUVE 80°C PRINCIPALE-2021-05-20T02:00:00+00:00;;;1000;;;;Hiver;2021-05;4;2;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-20T02:00:00+00:00;;9107;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T02:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-20T02:00:00+00:00;;;1000;;;;Hiver;2021-05;4;2;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622206;CONSOMMATION;CARTOL;2021-05-20T04:00:00+00:00;;18180;m3;CONSOMMATION GAZ 1;ETUVE 1;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-20T04:00:00+00:00;ETUVE 1-2021-05-20T04:00:00+00:00;;;1000;;;;Hiver;2021-05;4;4;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-20T04:00:00+00:00;;3133;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T04:00:00+00:00;RETOUCHES-2021-05-20T04:00:00+00:00;;;1000;;;;Hiver;2021-05;4;4;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-20T04:00:00+00:00;;17746;m3;CONSOMMATION GAZ 1;ETUVE 80°C PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T04:00:00+00:00;ETUVE 80°C PRINCIPALE-2021-05-20T04:00:00+00:00;;;1000;;;;Hiver;2021-05;4;4;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-20T04:00:00+00:00;;9107;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T04:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-20T04:00:00+00:00;;;1000;;;;Hiver;2021-05;4;4;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622215;CONSOMMATION;CARTOL;2021-05-20T06:00:00+00:00;;18061;m3;CONSOMMATION GAZ 1;ETUVE 2;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-20T06:00:00+00:00;ETUVE 2-2021-05-20T06:00:00+00:00;;;1000;;;;Hiver;2021-05;4;6;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622221;CONSOMMATION;CARTOL;2021-05-20T06:00:00+00:00;;28830;m3;CONSOMMATION GAZ 1;GDFA300;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T06:00:00+00:00;GDFA300-2021-05-20T06:00:00+00:00;;;1000;;;;Hiver;2021-05;4;6;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622224;CONSOMMATION;CARTOL;2021-05-20T06:00:00+00:00;;2202;m3;CONSOMMATION GAZ 1;AEROTHERMES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T06:00:00+00:00;AEROTHERMES-2021-05-20T06:00:00+00:00;;;1000;;;;Hiver;2021-05;4;6;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-20T06:00:00+00:00;;3133;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T06:00:00+00:00;RETOUCHES-2021-05-20T06:00:00+00:00;;;1000;;;;Hiver;2021-05;4;6;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-20T06:00:00+00:00;;1306;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T06:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-20T06:00:00+00:00;;;1000;;;;Hiver;2021-05;4;6;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-20T06:00:00+00:00;;17763;m3;CONSOMMATION GAZ 1;ETUVE 80°C PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T06:00:00+00:00;ETUVE 80°C PRINCIPALE-2021-05-20T06:00:00+00:00;;;1000;;;;Hiver;2021-05;4;6;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622221;CONSOMMATION;CARTOL;2021-05-20T05:00:00+00:00;;28809;m3;CONSOMMATION GAZ 1;GDFA300;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T05:00:00+00:00;GDFA300-2021-05-20T05:00:00+00:00;;;1000;;;;Hiver;2021-05;4;5;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-20T05:00:00+00:00;;480;m3;CONSOMMATION GAZ 1;ETUVE 80°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T05:00:00+00:00;ETUVE 80°C RALLONGE-2021-05-20T05:00:00+00:00;;;1000;;;;Hiver;2021-05;4;5;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622183;CONSOMMATION;CARTOL;2021-05-20T07:00:00+00:00;;95441;m3;CONSOMMATION GAZ 1;CHAUDIERE CATAPHORESE;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-20T07:00:00+00:00;CHAUDIERE CATAPHORESE-2021-05-20T07:00:00+00:00;;;1000;;;;Hiver;2021-05;4;7;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622215;CONSOMMATION;CARTOL;2021-05-20T07:00:00+00:00;;18061;m3;CONSOMMATION GAZ 1;ETUVE 2;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-20T07:00:00+00:00;ETUVE 2-2021-05-20T07:00:00+00:00;;;1000;;;;Hiver;2021-05;4;7;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622219;CONSOMMATION;CARTOL;2021-05-20T07:00:00+00:00;;0;m3;CONSOMMATION GAZ 1;GDFA100;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T07:00:00+00:00;GDFA100-2021-05-20T07:00:00+00:00;;;1000;;;;Hiver;2021-05;4;7;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622221;CONSOMMATION;CARTOL;2021-05-20T07:00:00+00:00;;28860;m3;CONSOMMATION GAZ 1;GDFA300;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T07:00:00+00:00;GDFA300-2021-05-20T07:00:00+00:00;;;1000;;;;Hiver;2021-05;4;7;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622224;CONSOMMATION;CARTOL;2021-05-20T07:00:00+00:00;;2202;m3;CONSOMMATION GAZ 1;AEROTHERMES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T07:00:00+00:00;AEROTHERMES-2021-05-20T07:00:00+00:00;;;1000;;;;Hiver;2021-05;4;7;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-20T07:00:00+00:00;;3139;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T07:00:00+00:00;RETOUCHES-2021-05-20T07:00:00+00:00;;;1000;;;;Hiver;2021-05;4;7;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-20T07:00:00+00:00;;480;m3;CONSOMMATION GAZ 1;ETUVE 80°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T07:00:00+00:00;ETUVE 80°C RALLONGE-2021-05-20T07:00:00+00:00;;;1000;;;;Hiver;2021-05;4;7;False;0.0;20
2021-05-20;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-20T07:00:00+00:00;;17782;m3;CONSOMMATION GAZ 1;ETUVE 80°C PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-20T07:00:00+00:00;ETUVE 80°C PRINCIPALE-2021-05-20T07:00:00+00:00;;;1000;;;;Hiver;2021-05;4;7;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 10 MIN;12346609;AUTRES;CARTOL;2021-05-11T22:00:00+00:00;;10;°C;TEMPERATURE;SOUS LE PORCHE;Sous-compteur;Température;TEMPERATURE;2021-05-11T22:00:00+00:00;SOUS LE PORCHE-2021-05-11T22:00:00+00:00;9;;1000;;;;Hiver;2021-05;2;22;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622215;CONSOMMATION;CARTOL;2021-05-11T22:00:00+00:00;;17543;m3;CONSOMMATION GAZ 1;ETUVE 2;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-11T22:00:00+00:00;ETUVE 2-2021-05-11T22:00:00+00:00;17543;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;2;22;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-11T22:00:00+00:00;;480;m3;CONSOMMATION GAZ 1;ETUVE 80°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-11T22:00:00+00:00;ETUVE 80°C RALLONGE-2021-05-11T22:00:00+00:00;480;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;2;22;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622219;CONSOMMATION;CARTOL;2021-05-11T23:00:00+00:00;;0;m3;CONSOMMATION GAZ 1;GDFA100;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-11T23:00:00+00:00;GDFA100-2021-05-11T23:00:00+00:00;0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;2;23;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-11T23:00:00+00:00;;18414;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-11T23:00:00+00:00;GDFA400-2021-05-11T23:00:00+00:00;18414;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;2;23;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622224;CONSOMMATION;CARTOL;2021-05-11T23:00:00+00:00;;2181;m3;CONSOMMATION GAZ 1;AEROTHERMES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-11T23:00:00+00:00;AEROTHERMES-2021-05-11T23:00:00+00:00;2181;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;2;23;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-11T23:00:00+00:00;;17111;m3;CONSOMMATION GAZ 1;ETUVE 80°C PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-11T23:00:00+00:00;ETUVE 80°C PRINCIPALE-2021-05-11T23:00:00+00:00;17111;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;2;23;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-11T23:00:00+00:00;;8318;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-11T23:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-11T23:00:00+00:00;8318;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;2;23;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622206;CONSOMMATION;CARTOL;2021-05-12T00:00:00+00:00;;17652;m3;CONSOMMATION GAZ 1;ETUVE 1;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T00:00:00+00:00;ETUVE 1-2021-05-12T00:00:00+00:00;17652;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;0;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622221;CONSOMMATION;CARTOL;2021-05-12T00:00:00+00:00;;27867;m3;CONSOMMATION GAZ 1;GDFA300;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T00:00:00+00:00;GDFA300-2021-05-12T00:00:00+00:00;27867;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;0;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-12T00:00:00+00:00;;2885;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T00:00:00+00:00;RETOUCHES-2021-05-12T00:00:00+00:00;2885;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;0;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T00:00:00+00:00;;480;m3;CONSOMMATION GAZ 1;ETUVE 80°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T00:00:00+00:00;ETUVE 80°C RALLONGE-2021-05-12T00:00:00+00:00;480;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;0;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-12T00:00:00+00:00;;17111;m3;CONSOMMATION GAZ 1;ETUVE 80°C PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T00:00:00+00:00;ETUVE 80°C PRINCIPALE-2021-05-12T00:00:00+00:00;17111;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;0;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 10 MIN;12346609;AUTRES;CARTOL;2021-05-12T01:00:00+00:00;;10;°C;TEMPERATURE;SOUS LE PORCHE;Sous-compteur;Température;TEMPERATURE;2021-05-12T01:00:00+00:00;SOUS LE PORCHE-2021-05-12T01:00:00+00:00;10;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;1;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622219;CONSOMMATION;CARTOL;2021-05-12T01:00:00+00:00;;0;m3;CONSOMMATION GAZ 1;GDFA100;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T01:00:00+00:00;GDFA100-2021-05-12T01:00:00+00:00;0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;1;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T02:00:00+00:00;;480;m3;CONSOMMATION GAZ 1;ETUVE 80°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T02:00:00+00:00;ETUVE 80°C RALLONGE-2021-05-12T02:00:00+00:00;480;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;2;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 10 MIN;12346609;AUTRES;CARTOL;2021-05-12T03:00:00+00:00;;10;°C;TEMPERATURE;SOUS LE PORCHE;Sous-compteur;Température;TEMPERATURE;2021-05-12T03:00:00+00:00;SOUS LE PORCHE-2021-05-12T03:00:00+00:00;10;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;3;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-12T03:00:00+00:00;;18414;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T03:00:00+00:00;GDFA400-2021-05-12T03:00:00+00:00;18414;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;3;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622228;CONSOMMATION;CARTOL;2021-05-12T03:00:00+00:00;;2885;m3;CONSOMMATION GAZ 1;RETOUCHES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T03:00:00+00:00;RETOUCHES-2021-05-12T03:00:00+00:00;2885;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;3;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T03:00:00+00:00;;480;m3;CONSOMMATION GAZ 1;ETUVE 80°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T03:00:00+00:00;ETUVE 80°C RALLONGE-2021-05-12T03:00:00+00:00;480;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;3;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-12T03:00:00+00:00;;17111;m3;CONSOMMATION GAZ 1;ETUVE 80°C PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T03:00:00+00:00;ETUVE 80°C PRINCIPALE-2021-05-12T03:00:00+00:00;17111;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;3;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-12T03:00:00+00:00;;8318;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T03:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-12T03:00:00+00:00;8318;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;3;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622183;CONSOMMATION;CARTOL;2021-05-12T04:00:00+00:00;;92499;m3;CONSOMMATION GAZ 1;CHAUDIERE CATAPHORESE;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T04:00:00+00:00;CHAUDIERE CATAPHORESE-2021-05-12T04:00:00+00:00;92573;74.0;1000;1749.804;1576.3999999999999;67.36745400000001;Hiver;2021-05;3;4;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622224;CONSOMMATION;CARTOL;2021-05-12T04:00:00+00:00;;2182;m3;CONSOMMATION GAZ 1;AEROTHERMES;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T04:00:00+00:00;AEROTHERMES-2021-05-12T04:00:00+00:00;2182;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;4;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T04:00:00+00:00;;1173;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T04:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-12T04:00:00+00:00;1173;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;4;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-12T04:00:00+00:00;;8318;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T04:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-12T04:00:00+00:00;8318;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;4;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 10 MIN;12346609;AUTRES;CARTOL;2021-05-12T05:00:00+00:00;;10;°C;TEMPERATURE;SOUS LE PORCHE;Sous-compteur;Température;TEMPERATURE;2021-05-12T05:00:00+00:00;SOUS LE PORCHE-2021-05-12T05:00:00+00:00;11;1.0;1000;23.646;21.302702702702703;0.910371;Hiver;2021-05;3;5;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622223;CONSOMMATION;CARTOL;2021-05-12T05:00:00+00:00;;18414;m3;CONSOMMATION GAZ 1;GDFA400;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T05:00:00+00:00;GDFA400-2021-05-12T05:00:00+00:00;18431;17.0;1000;401.982;362.1459459459459;15.476307;Hiver;2021-05;3;5;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622230;CONSOMMATION;CARTOL;2021-05-12T05:00:00+00:00;;1173;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T05:00:00+00:00;ETUVE 180°C RALLONGE-2021-05-12T05:00:00+00:00;1175;2.0;1000;47.292;42.605405405405406;1.820742;Hiver;2021-05;3;5;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622237;CONSOMMATION;CARTOL;2021-05-12T05:00:00+00:00;;8318;m3;CONSOMMATION GAZ 2;ETUVE 180°C RALLONGE PRINCIPALE;Sous-compteur;Gaz;DEPART PEINTURE;2021-05-12T05:00:00+00:00;ETUVE 180°C RALLONGE PRINCIPALE-2021-05-12T05:00:00+00:00;8336;18.0;1000;425.62800000000004;383.44864864864866;16.386678;Hiver;2021-05;3;5;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 10 MIN;12346609;AUTRES;CARTOL;2021-05-12T06:00:00+00:00;;11;°C;TEMPERATURE;SOUS LE PORCHE;Sous-compteur;Température;TEMPERATURE;2021-05-12T06:00:00+00:00;SOUS LE PORCHE-2021-05-12T06:00:00+00:00;11;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;3;6;False;0.0;20
2021-05-12;OK;AKAJOULE;POINT 60 MIN;11622183;CONSOMMATION;CARTOL;2021-05-12T06:00:00+00:00;;92617;m3;CONSOMMATION GAZ 1;CHAUDIERE CATAPHORESE;Sous-compteur;Gaz;DEPART CATAPHORESE;2021-05-12T06:00:00+00:00;CHAUDIERE CATAPHORESE-2021-05-12T06:00:00+00:00;92664;47.0;1000;1111.362;1001.227027027027;42.787437000000004;Hiver;2021-05;3;6;False;0.0;20
