date_recuperation;etat_mesure;source;type_mesure;pce;nature_mesure;emplacement;horodatage_debut;horodatage_fin;valeur;unite;vecteur;observation;architecture_compteur;energie;architecture_gaz;joint_horodatage;joint_horodatage2;index;consommation;puissance;puissance_souscrite;consommation_pcs;consommation_pci;facture;saison;mois;numero_jour_semaine;heure;condition_weekend;weekend;maj
2021-04-27;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-27T17:50:00+00:00;;1715350;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-27T17:50:00+00:00;POSTE HT-2021-04-27T17:50:00+00:00;1715410;60.0;360.0;1850;60.0;60.0;6.119999999999999;Hiver;2021-04;2;19;False;0.0;17
2021-04-27;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-27T18:00:00+00:00;;1715410;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-27T18:00:00+00:00;POSTE HT-2021-04-27T18:00:00+00:00;1715410;0.0;0.0;1850;0.0;0.0;0.0;Hiver;2021-04;2;20;False;0.0;17
2021-04-27;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-27T18:20:00+00:00;;1715500;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-27T18:20:00+00:00;POSTE HT-2021-04-27T18:20:00+00:00;1715500;0.0;0.0;1850;0.0;0.0;0.0;Hiver;2021-04;2;20;False;0.0;17
2021-04-27;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-04-27T18:00:00+00:00;;90148;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-04-27T18:00:00+00:00;GENERAL PEINTURE-2021-04-27T18:00:00+00:00;90149;1.0;0.0;1000;23.646;21.302702702702703;0.910371;Hiver;2021-04;2;20;False;0.0;17
2021-04-27;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-27T19:30:00+00:00;;1715830;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-27T19:30:00+00:00;POSTE HT-2021-04-27T19:30:00+00:00;1715830;0.0;0.0;1850;0.0;0.0;0.0;Hiver;2021-04;2;21;False;0.0;17
2021-04-27;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-27T20:00:00+00:00;;1715920;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-27T20:00:00+00:00;POSTE HT-2021-04-27T20:00:00+00:00;1715960;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-04;2;22;False;0.0;17
2021-04-27;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-27T20:30:00+00:00;;1716040;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-27T20:30:00+00:00;POSTE HT-2021-04-27T20:30:00+00:00;1716080;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-04;2;22;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-27T22:40:00+00:00;;1716520;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-27T22:40:00+00:00;POSTE HT-2021-04-27T22:40:00+00:00;1716560;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-04;2;0;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-04-27T22:00:00+00:00;;112029;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-04-27T22:00:00+00:00;GENERAL CATAPHORESE-2021-04-27T22:00:00+00:00;112029;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-04;2;0;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-27T23:00:00+00:00;;1716600;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-27T23:00:00+00:00;POSTE HT-2021-04-27T23:00:00+00:00;1716640;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-04;2;1;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-27T23:10:00+00:00;;1716640;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-27T23:10:00+00:00;POSTE HT-2021-04-27T23:10:00+00:00;1716670;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-04;2;1;False;0.0;17
