date_recuperation;etat_mesure;source;type_mesure;pce;nature_mesure;emplacement;horodatage_debut;horodatage_fin;valeur;unite;vecteur;observation;architecture_compteur;energie;joint_horodatage;joint_horodatage2;index;consommation;puissance;puissance_souscrite;facture;saison;mois;numero_jour_semaine;heure;condition_weekend;weekend;maj
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T07:40:00+00:00;;25416;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T07:40:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T07:40:00+00:00;25426;10.0;60.0;1850;1.02;Hiver;2021-05;1;9;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T07:50:00+00:00;;25426;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T07:50:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T07:50:00+00:00;25436;10.0;60.0;1850;1.02;Hiver;2021-05;1;9;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T08:00:00+00:00;;29302;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T08:00:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T08:00:00+00:00;29316;14.0;84.0;1850;1.428;Hiver;2021-05;1;10;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T08:40:00+00:00;;29360;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T08:40:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T08:40:00+00:00;29374;14.0;84.0;1850;1.428;Hiver;2021-05;1;10;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T08:20:00+00:00;;25453;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T08:20:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T08:20:00+00:00;25461;8.0;48.0;1850;0.816;Hiver;2021-05;1;10;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T08:40:00+00:00;;25461;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T08:40:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T08:40:00+00:00;25461;0.0;0.0;1850;0.0;Hiver;2021-05;1;10;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T09:00:00+00:00;;29389;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T09:00:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T09:00:00+00:00;29403;14.0;84.0;1850;1.428;Hiver;2021-05;1;11;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T09:50:00+00:00;;29461;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T09:50:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T09:50:00+00:00;29475;14.0;84.0;1850;1.428;Hiver;2021-05;1;11;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T09:00:00+00:00;;25491;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T09:00:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T09:00:00+00:00;25502;11.0;66.0;1850;1.1219999999999999;Hiver;2021-05;1;11;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T09:30:00+00:00;;25523;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T09:30:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T09:30:00+00:00;25533;10.0;60.0;1850;1.02;Hiver;2021-05;1;11;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T09:40:00+00:00;;25533;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T09:40:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T09:40:00+00:00;25543;10.0;60.0;1850;1.02;Hiver;2021-05;1;11;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T10:20:00+00:00;;29504;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T10:20:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T10:20:00+00:00;29519;15.0;90.0;1850;1.5299999999999998;Hiver;2021-05;1;12;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T10:30:00+00:00;;29519;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T10:30:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T10:30:00+00:00;29533;14.0;84.0;1850;1.428;Hiver;2021-05;1;12;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T10:10:00+00:00;;25563;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T10:10:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T10:10:00+00:00;25572;9.0;54.0;1850;0.9179999999999999;Hiver;2021-05;1;12;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T10:20:00+00:00;;25572;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T10:20:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T10:20:00+00:00;25579;7.0;42.0;1850;0.714;Hiver;2021-05;1;12;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T11:00:00+00:00;;29562;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T11:00:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T11:00:00+00:00;29577;15.0;90.0;1850;1.5299999999999998;Hiver;2021-05;1;13;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T11:10:00+00:00;;25608;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T11:10:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T11:10:00+00:00;25617;9.0;54.0;1850;0.9179999999999999;Hiver;2021-05;1;13;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T11:20:00+00:00;;25617;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T11:20:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T11:20:00+00:00;25627;10.0;60.0;1850;1.02;Hiver;2021-05;1;13;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T12:20:00+00:00;;29678;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T12:20:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T12:20:00+00:00;29693;15.0;90.0;1850;1.5299999999999998;Hiver;2021-05;1;14;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T12:30:00+00:00;;29693;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T12:30:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T12:30:00+00:00;29707;14.0;84.0;1850;1.428;Hiver;2021-05;1;14;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T12:10:00+00:00;;25670;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T12:10:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T12:10:00+00:00;25680;10.0;60.0;1850;1.02;Hiver;2021-05;1;14;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T12:50:00+00:00;;25709;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T12:50:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T12:50:00+00:00;25720;11.0;66.0;1850;1.1219999999999999;Hiver;2021-05;1;14;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T13:00:00+00:00;;29736;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T13:00:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T13:00:00+00:00;29751;15.0;90.0;1850;1.5299999999999998;Hiver;2021-05;1;15;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T13:20:00+00:00;;29765;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T13:20:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T13:20:00+00:00;29779;14.0;84.0;1850;1.428;Hiver;2021-05;1;15;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T13:10:00+00:00;;25730;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T13:10:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T13:10:00+00:00;25740;10.0;60.0;1850;1.02;Hiver;2021-05;1;15;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T14:30:00+00:00;;25815;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T14:30:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T14:30:00+00:00;25826;11.0;66.0;1850;1.1219999999999999;Hiver;2021-05;1;16;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T15:00:00+00:00;;29910;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T15:00:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T15:00:00+00:00;29924;14.0;84.0;1850;1.428;Hiver;2021-05;1;17;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T15:00:00+00:00;;25847;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T15:00:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T15:00:00+00:00;25856;9.0;54.0;1850;0.9179999999999999;Hiver;2021-05;1;17;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T15:40:00+00:00;;25878;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T15:40:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T15:40:00+00:00;25885;7.0;42.0;1850;0.714;Hiver;2021-05;1;17;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T16:00:00+00:00;;29997;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T16:00:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T16:00:00+00:00;30011;14.0;84.0;1850;1.428;Hiver;2021-05;1;18;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T16:40:00+00:00;;30054;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T16:40:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T16:40:00+00:00;30069;15.0;90.0;1850;1.5299999999999998;Hiver;2021-05;1;18;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T16:20:00+00:00;;25907;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T16:20:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T16:20:00+00:00;25914;7.0;42.0;1850;0.714;Hiver;2021-05;1;18;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T16:30:00+00:00;;25914;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T16:30:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T16:30:00+00:00;25922;8.0;48.0;1850;0.816;Hiver;2021-05;1;18;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T17:50:00+00:00;;30156;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T17:50:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T17:50:00+00:00;30170;14.0;84.0;1850;1.428;Hiver;2021-05;1;19;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T17:00:00+00:00;;25937;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T17:00:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T17:00:00+00:00;25945;8.0;48.0;1850;0.816;Hiver;2021-05;1;19;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T17:50:00+00:00;;25973;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T17:50:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T17:50:00+00:00;25981;8.0;48.0;1850;0.816;Hiver;2021-05;1;19;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T18:00:00+00:00;;30170;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T18:00:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T18:00:00+00:00;30185;15.0;90.0;1850;1.5299999999999998;Hiver;2021-05;1;20;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T18:20:00+00:00;;30199;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T18:20:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T18:20:00+00:00;30213;14.0;84.0;1850;1.428;Hiver;2021-05;1;20;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T18:30:00+00:00;;30213;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T18:30:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T18:30:00+00:00;30228;15.0;90.0;1850;1.5299999999999998;Hiver;2021-05;1;20;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T18:50:00+00:00;;30228;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T18:50:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T18:50:00+00:00;30257;29.0;174.0;1850;2.9579999999999997;Hiver;2021-05;1;20;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T19:00:00+00:00;;30257;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T19:00:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T19:00:00+00:00;30271;14.0;84.0;1850;1.428;Hiver;2021-05;1;21;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T19:50:00+00:00;;30329;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T19:50:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T19:50:00+00:00;30344;15.0;90.0;1850;1.5299999999999998;Hiver;2021-05;1;21;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T19:00:00+00:00;;26020;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T19:00:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T19:00:00+00:00;26027;7.0;42.0;1850;0.714;Hiver;2021-05;1;21;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T19:30:00+00:00;;26035;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T19:30:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T19:30:00+00:00;26039;4.0;24.0;1850;0.408;Hiver;2021-05;1;21;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T20:00:00+00:00;;26047;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T20:00:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T20:00:00+00:00;26051;4.0;24.0;1850;0.408;Hiver;2021-05;1;22;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T20:10:00+00:00;;26051;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T20:10:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T20:10:00+00:00;26055;4.0;24.0;1850;0.408;Hiver;2021-05;1;22;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T20:50:00+00:00;;26067;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T20:50:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T20:50:00+00:00;26071;4.0;24.0;1850;0.408;Hiver;2021-05;1;22;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T21:10:00+00:00;;30445;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T21:10:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T21:10:00+00:00;30460;15.0;90.0;1850;1.5299999999999998;Hiver;2021-05;1;23;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T21:20:00+00:00;;30460;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T21:20:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T21:20:00+00:00;30474;14.0;84.0;1850;1.428;Hiver;2021-05;1;23;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T21:50:00+00:00;;30503;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T21:50:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T21:50:00+00:00;30518;15.0;90.0;1850;1.5299999999999998;Hiver;2021-05;1;23;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T21:10:00+00:00;;26074;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T21:10:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T21:10:00+00:00;26078;4.0;24.0;1850;0.408;Hiver;2021-05;1;23;False;0.0;26
2021-05-10T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T21:20:00+00:00;;26078;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T21:20:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T21:20:00+00:00;26078;0.0;0.0;1850;0.0;Hiver;2021-05;1;23;False;0.0;26
2021-05-11T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T22:00:00+00:00;;30518;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T22:00:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T22:00:00+00:00;30532;14.0;84.0;1850;1.428;Hiver;2021-05;1;0;False;0.0;26
2021-05-11T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T22:50:00+00:00;;30590;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T22:50:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T22:50:00+00:00;30605;15.0;90.0;1850;1.5299999999999998;Hiver;2021-05;1;0;False;0.0;26
2021-05-11T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T22:10:00+00:00;;26098;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T22:10:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T22:10:00+00:00;26102;4.0;24.0;1850;0.408;Hiver;2021-05;1;0;False;0.0;26
2021-05-11T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T22:20:00+00:00;;26102;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T22:20:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T22:20:00+00:00;26106;4.0;24.0;1850;0.408;Hiver;2021-05;1;0;False;0.0;26
2021-05-11T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T22:40:00+00:00;;26110;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T22:40:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T22:40:00+00:00;26113;3.0;18.0;1850;0.306;Hiver;2021-05;1;0;False;0.0;26
2021-05-11T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T22:50:00+00:00;;26113;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T22:50:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T22:50:00+00:00;26117;4.0;24.0;1850;0.408;Hiver;2021-05;1;0;False;0.0;26
2021-05-11T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T23:00:00+00:00;;30605;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T23:00:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T23:00:00+00:00;30619;14.0;84.0;1850;1.428;Hiver;2021-05;1;1;False;0.0;26
2021-05-11T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T23:20:00+00:00;;30634;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T23:20:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T23:20:00+00:00;30648;14.0;84.0;1850;1.428;Hiver;2021-05;1;1;False;0.0;26
2021-05-11T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T23:30:00+00:00;;30648;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T23:30:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T23:30:00+00:00;30663;15.0;90.0;1850;1.5299999999999998;Hiver;2021-05;1;1;False;0.0;26
2021-05-11T00:00:00+00:00;OK;AKAJOULE;POINT 10 MIN;22222352;CONSOMMATION;CARTOL;2021-05-10T23:40:00+00:00;;30663;kWh;ENERGIE ACTIVE;ARMOIRE CATAPHORESE;Sous-compteur;Électricité;2021-05-10T23:40:00+00:00;ARMOIRE CATAPHORESE-2021-05-10T23:40:00+00:00;30677;14.0;84.0;1850;1.428;Hiver;2021-05;1;1;False;0.0;26
2021-05-11T00:00:00+00:00;OK;AKAJOULE;POINT 60 MIN;22222348;CONSOMMATION;CARTOL;2021-05-10T23:10:00+00:00;;26121;kWh;ENERGIE ACTIVE;ARMOIRE COMPRESSEURS;Sous-compteur;Électricité;2021-05-10T23:10:00+00:00;ARMOIRE COMPRESSEURS-2021-05-10T23:10:00+00:00;26125;4.0;24.0;1850;0.408;Hiver;2021-05;1;1;False;0.0;26
